name,image,price,product_link,product_type
"Sleeveless cherry short dress set with halter neck, off-the-shoulder design, fringe detail, and concealed back fastening.",https://static.zara.net/assets/public/c74e/0f12/112b45ca9a0b/a214faf57181/04772283608-p/04772283608-p.jpg?ts=1765296613580&w=293,"₹ 5,950.00",https://www.zara.com/in/en/short-halter-dress-with-fringing-p04772283.html,dresses
Short black dress set with a flowing neckline and long sleeves.,https://static.zara.net/assets/public/b47f/5d80/3b8f44aa82bc/496d9dd1ad80/09377332800-a1/09377332800-a1.jpg?ts=1765296912584&w=293,"₹ 3,550.00",https://www.zara.com/in/en/flowing-satin-dress-p09377332.html,dresses
"Black midi dress ensemble with a boat neck, long sleeves, and a thin belt, paired with brown knee-high boots.",https://static.zara.net/assets/public/47ac/2482/c73e4239b511/406d02469695/05536004800-h1/05536004800-h1.jpg?ts=1765364499657&w=609,"₹ 4,950.00",https://www.zara.com/in/en/belted-midi-dress-p05536004.html,dresses
"Black dress set with lace on the neckline and hem, spaghetti straps and midi length.",https://static.zara.net/assets/public/65c0/8ef7/11b4417a87ba/aa251555658a/05919201800-a1/05919201800-a1.jpg?ts=1765359830601&w=293,"₹ 5,950.00",https://www.zara.com/in/en/zw-collection-satin-lace-dress-p05919201.html,dresses
"Dark brown roll-neck, long-sleeved jumper dress set, paired with black shoes.",https://static.zara.net/assets/public/c336/8f46/8d4d46118506/be5f54675b19/05536158700-p/05536158700-p.jpg?ts=1761834680341&w=293,"₹ 3,550.00",https://www.zara.com/in/en/soft-knit-short-dress-p05536158.html,dresses
Brown short-sleeved dress set with black belt.,https://static.zara.net/assets/public/0a3e/8c9e/252148f49d1b/017b156fc2bc/02756144730-a3/02756144730-a3.jpg?ts=1765298244487&w=293,"₹ 4,950.00",https://www.zara.com/in/en/midi-dress-with-belt-p02756144.html,dresses
Green dress set with black lace on the neckline and a long black pleated skirt.,https://static.zara.net/assets/public/3412/8ae6/21f84f10857d/f07e4f2208bd/04772042500-p/04772042500-p.jpg?ts=1764859294632&w=293,"₹ 4,350.00",https://www.zara.com/in/en/asymmetric-satin-lace-dress-zw-collection-p04772042.html,dresses
"Sleeveless midi black dress set, halter neck, with beads and sequins, concealed side fastening.",https://static.zara.net/assets/public/f754/9d21/b41a467fba5a/f037fe3ac3bd/02157247800-a1/02157247800-a1.jpg?ts=1764848123193&w=293,"₹ 5,950.00",https://www.zara.com/in/en/beaded-velvet-halter-midi-dress-p02157247.html,dresses
"Floral jacquard short dress set, high neck and sleeveless, in various shades.",https://static.zara.net/assets/public/55c9/cf73/06034327ba54/10f5e70fac8b/05584199700-a1/05584199700-a1.jpg?ts=1760607914468&w=293,"₹ 3,350.00",https://www.zara.com/in/en/short-jacquard-dress-p05584199.html,dresses
"Black midi dress set with a sweetheart neckline, wide straps, and contrasting white floral print.",https://static.zara.net/assets/public/4ea9/7756/dca1466e8c66/d9ed6f4f95dd/05584225800-p/05584225800-p.jpg?ts=1758814158310&w=293,"₹ 3,550.00",https://www.zara.com/in/en/floral-stretch-midi-dress-p05584225.html,dresses
"Front view of a midi ecru dress with a round neck, V-neckline, short sleeves, covered buttons, and a combined fabric hem.",https://static.zara.net/assets/public/d202/2c24/cb434c21999b/c054ab91fa8f/04192001712-e1/04192001712-e1.jpg?ts=1764089476924&w=293,"₹ 7,550.00",https://www.zara.com/in/en/knit-dress-with-matching-detail-p04192001.html,dresses
"Mid-shot of a short black dress with a round neck, sleeveless, and white bows on the front.",https://static.zara.net/assets/public/f4d4/5bbf/619b4af186a4/d27db139def5/03067238800-p/03067238800-p.jpg?ts=1763110894138&w=293,"₹ 3,550.00",https://www.zara.com/in/en/contrast-bow-mini-dress-p03067238.html,dresses
"Short red dress set with a flowing neckline, shoulder pads, and diamante details. Sleeveless and a criss-cross strap at the back.",https://static.zara.net/assets/public/fe6a/8a7e/3f854fc3a865/f62328145877/04772258600-a1/04772258600-a1.jpg?ts=1764241249178&w=293,"₹ 10,950.00",https://www.zara.com/in/en/short-dress-with-shoulder-pads-and-rhinestones-p04772258.html,dresses
Satin black midi dress set with lace on the neckline and thin straps.,https://static.zara.net/assets/public/ef04/8d11/ffca4acc97e1/437893ebdc25/09726748800-p/09726748800-p.jpg?ts=1761757821503&w=293,"₹ 4,950.00",https://www.zara.com/in/en/contrasting-satin-midi-dress-p09726748.html,dresses
"Medium shot of purple dress with high neck, long sleeves, and bow detail on the shoulder.",https://static.zara.net/assets/public/634d/e5b5/705745d6b8b6/c8fba9dc95d5/05029197610-p/05029197610-p.jpg?ts=1759740999086&w=293,"₹ 4,950.00",https://www.zara.com/in/en/mini-dress-with-scarf-p05029197.html,dresses
Matching bright red long dress set with halter neckline and sandals.,https://static.zara.net/assets/public/a97a/33ed/c75048768f6a/cc629d07b509/01223475684-p/01223475684-p.jpg?ts=1759743701361&w=293,"₹ 5,950.00",https://www.zara.com/in/en/v-neck-sequin-dress-p01223475.html,dresses
"Midi blue dress set with a V-neckline, long sleeves, shoulder pads, front ruching and gold hardware. Front slit.",https://static.zara.net/assets/public/1a82/14d8/ebb04d4ead9c/498a3344725a/00387161407-p/00387161407-p.jpg?ts=1762524862102&w=293,"₹ 4,950.00",https://www.zara.com/in/en/velvet-midi-dress-with-hardware-p00387161.html,dresses
"Black midi dress set with a V-neckline, wide sleeves and a front slit. Ruched detail and floral print.",https://static.zara.net/assets/public/c7d3/126e/1c46491fa569/669030ee9e08/09837821800-p/09837821800-p.jpg?ts=1762769117852&w=609,"₹ 5,950.00",https://www.zara.com/in/en/foil-draped-midi-dress-p09837821.html,dresses
"Black mini dress with cape and spaghetti straps, paired with black high-heeled sandals with faux fur detail.",https://static.zara.net/assets/public/7a53/057f/45e6464cbe3a/b358860c9599/04772274800-p/04772274800-p.jpg?ts=1761899539045&w=293,"₹ 4,350.00",https://www.zara.com/in/en/short-satin-dress-with-cape-detail-p04772274.html,dresses
KNIT DRESS WITH BELT - Black by Zara,https://static.zara.net/assets/public/00a8/bea3/df814d13a0e8/1638f297587a/03920836800-a1/03920836800-a1.jpg?ts=1757084534890&w=293,"₹ 4,350.00",https://www.zara.com/in/en/knit-dress-with-belt-p03920836.html,dresses
"lace short dress set with a round neck and long sleeves, with a zip fastening at the back.",https://static.zara.net/assets/public/0ea5/b6e3/722f43ea89b7/4db3ad548f0c/04661253251-h1/04661253251-h1.jpg?ts=1759910827560&w=609,"₹ 2,950.00",https://www.zara.com/in/en/short-lace-dress-p04661253.html,dresses
"Blue midi dress with a V-neck, sleeveless, buckled belt and button-front.",https://static.zara.net/assets/public/af4d/5ec8/107c4b39bd21/a44fac33a23b/05584204407-p/05584204407-p.jpg?ts=1756198050763&w=293,"₹ 3,550.00",https://www.zara.com/in/en/stretch-midi-dress-with-belt-p05584204.html,dresses
"Mid-shot of an ecru short dress with a black shirt collar, long sleeves, and faux front pockets with buttons.",https://static.zara.net/assets/public/6189/a7a9/3e564997b8b0/47e2bbab7b99/00264403070-a1/00264403070-a1.jpg?ts=1761836512040&w=293,"₹ 2,950.00",https://www.zara.com/in/en/soft-short-dress-p00264403.html,dresses
"Knitted black midi dress set with a high neck, short sleeves and a belt with a gold buckle. Black high boots.",https://static.zara.net/assets/public/9c7d/b2f7/29ef48479ffc/cf230a09682f/03920836800-p/03920836800-p.jpg?ts=1763725646446&w=609,"₹ 4,350.00",https://www.zara.com/in/en/knit-dress-with-belt-p03920836.html,dresses
Mid-shot of a black backless dress with long fringes. Detail of thin straps and a silver bracelet.,https://static.zara.net/assets/public/ba73/1a69/f9b442d8909b/5139ae9307fb/09681871700-a6/09681871700-a6.jpg?ts=1761752707228&w=293,"₹ 5,550.00",https://www.zara.com/in/en/velvet-fringed-midi-dress-p09681871.html,dresses
Long black dress set with wide straps and lace detail on the neckline.,https://static.zara.net/assets/public/e4c3/0a4d/00a646c7b4f6/82321bcbbf6e/09937986800-a1/09937986800-a1.jpg?ts=1764886675262&w=293,"₹ 3,550.00",https://www.zara.com/in/en/velvet-lace-midi-dress-p09937986.html,dresses
Short black strapless dress set with white floral appliqué on the bust and black sandals with white floral detailing.,https://static.zara.net/assets/public/d308/2fed/624a4316a656/80a3bab4898f/04772239800-p/04772239800-p.jpg?ts=1759743678381&w=293,"₹ 4,950.00",https://www.zara.com/in/en/contrast-floral-bandeau-dress-p04772239.html,dresses
"Ochre midi dress set with no sleeves, a halter neck, a wrap-over neckline, a front slit, and sequin details.",https://static.zara.net/assets/public/4eee/162d/970c4f43bb59/1463cfac9898/09858822703-p/09858822703-p.jpg?ts=1763544221782&w=293,"₹ 5,550.00",https://www.zara.com/in/en/sequinned-velvet-halter-midi-dress-p09858822.html,dresses
Black spaghetti strap backless dress and midi skirt set.,https://static.zara.net/assets/public/70c6/c390/a8c74974b4c0/8270a6b0b517/04772251800-p/04772251800-p.jpg?ts=1761899539241&w=293,"₹ 4,350.00",https://www.zara.com/in/en/velvet-midi-dress-p04772251.html,dresses
"Mini black dress set with a V-neckline, shoulder pads, long sleeves and a flared hem, paired with black high boots.",https://static.zara.net/assets/public/21c5/235f/0d2942e4849e/231b170f7992/09038592800-p/09038592800-p.jpg?ts=1759309505331&w=293,"₹ 4,950.00",https://www.zara.com/in/en/mini-dress-with-shoulder-pads-p09038592.html,dresses
"Midi black dress ensemble featuring a V-neck, long sleeves, and adjustable belt. Beige jumper draped over the shoulders.",https://static.zara.net/assets/public/42b1/ec29/1b47475a8d4f/8f6bd7464a3e/04786287800-p/04786287800-p.jpg?ts=1757601368914&w=293,"₹ 7,550.00",https://www.zara.com/in/en/zw-collection-pleated-midi-dress-p04786287.html,dresses
Sleeveless black halterneck dress set with dark stockings. Wears a black jacket and tall boots.,https://static.zara.net/assets/public/7dc5/fd4d/255d4da282f0/e28737bae260/09106331800-a1/09106331800-a1.jpg?ts=1759332488552&w=293,"₹ 3,550.00",https://www.zara.com/in/en/satin-mini-dress-p09106331.html,dresses
BUTTON MIDI DRESS - Green marl by Zara,https://static.zara.net/assets/public/3457/21c3/fc8948da98a3/71e247b5db9d/03644188524-p/03644188524-p.jpg?ts=1757519135265&w=293,"₹ 3,550.00",https://www.zara.com/in/en/button-midi-dress-p03644188.html,dresses
Black strapless dress and black boots set.,https://static.zara.net/assets/public/4de4/11df/24eb406d8bfc/50afd1de2ef7/06929381443-000-ult1/06929381443-000-ult1.jpg?ts=1758730474484&w=609,"₹ 4,350.00",https://www.zara.com/in/en/trf-asymmetric-denim-dress-p06929381.html,dresses
"Maroon midi dress set with thin straps, straight neckline, beading, and back slit.",https://static.zara.net/assets/public/be8e/448d/a2644e649124/4b4ea9cf2109/07969257605-a1/07969257605-a1.jpg?ts=1763372742252&w=293,"₹ 4,950.00",https://www.zara.com/in/en/velvet-faux-fur-beaded-midi-dress-p07969257.html,dresses
"Black short dress set with a high neck, sleeveless, and ruffles on the hem.",https://static.zara.net/assets/public/8cf1/d353/b8bd49e88f33/6bc89c59dcd1/04661266800-p/04661266800-p.jpg?ts=1759910830564&w=293,"₹ 4,950.00",https://www.zara.com/in/en/short-dress-with-lace-detail-p04661266.html,dresses
"Brown dress set with short sleeves and fur trim on the hem, long gloves, and black boots.",https://static.zara.net/assets/public/4036/b600/80ed406c97e8/fee44838c804/05755126700-p/05755126700-p.jpg?ts=1764759734992&w=293,"₹ 3,550.00",https://www.zara.com/in/en/knit-dress-with-faux-fur-detail-p05755126.html,dresses
"Multicoloured short dress set with floral print, V-neck, short puff sleeves and embroidery on the chest.",https://static.zara.net/assets/public/ed5f/067a/2dc442df8e44/6f86315a3387/01821224330-a1/01821224330-a1.jpg?ts=1754386709551&w=293,"₹ 4,350.00",https://www.zara.com/in/en/floral-print-combined-short-dress-p01821224.html,dresses
"Mid-shot of a blue dress with a round neck, short sleeves, adjustable belt and faux front pockets with buttons.",https://static.zara.net/assets/public/adc8/f9d1/59bd46889acc/881b58ccbeee/08779649407-a1/08779649407-a1.jpg?ts=1760097687811&w=609,"₹ 4,350.00",https://www.zara.com/in/en/structured-dress-with-belt-p08779649.html,dresses
Sleeveless asymmetric black dress and black sunglasses set.,https://static.zara.net/assets/public/8b31/64c8/173e4da2b358/ca02c6d8031a/09271578800-p/09271578800-p.jpg?ts=1759491160042&w=293,"₹ 4,350.00",https://www.zara.com/in/en/zw-collection-asymmetric-top-p09271578.html,dresses
"Black short dress set with wide sleeves and a high neck, paired with black high-heeled sandals.",https://static.zara.net/assets/public/3b5c/897f/f01c4ffaafcf/19f42e776c55/09736332702-p/09736332702-p.jpg?ts=1764777323030&w=293,"₹ 3,550.00",https://www.zara.com/in/en/short-satin-scarf-dress-p02116341.html,dresses
Anthracite grey asymmetric sleeveless midi dress and feathered high heels set.,https://static.zara.net/assets/public/36f6/aed9/27674a3e8c84/b2253a8a5fbe/05029208807-a6/05029208807-a6.jpg?ts=1758810029770&w=293,"₹ 4,950.00",https://www.zara.com/in/en/asymmetric-beaded-satin-midi-dress-p05029208.html,dresses
"Burgundy short dress set with wide straps and draped waist detail, asymmetrical hem.",https://static.zara.net/assets/public/fca0/d8b5/140f40ee84e5/9ab4b341021f/09604838605-p/09604838605-p.jpg?ts=1761060453292&w=293,"₹ 4,950.00",https://www.zara.com/in/en/mini-dress-with-waist-detail-p09604838.html,dresses
"Sleeveless blue dress set with a square neckline and a full ankle-length skirt, accompanied by matching high-heeled shoes.",https://static.zara.net/assets/public/9ee3/2d93/93014707b65e/b9c5c993f46d/09591605538-a3/09591605538-a3.jpg?ts=1761060406577&w=293,"₹ 5,950.00",https://www.zara.com/in/en/balloon-midi-dress-p09591605.html,dresses
"Dark indigo sleeveless midi dress set with a straight neckline, off-the-shoulder design, and an asymmetrical hem.",https://static.zara.net/assets/public/53ca/82d6/943144abb35b/552e14deb025/06929381443-p/06929381443-p.jpg?ts=1759937066602&w=293,"₹ 4,350.00",https://www.zara.com/in/en/trf-asymmetric-denim-dress-p06929381.html,dresses
Short grey bubble dress with a halterneck and black knee-high boots.,https://static.zara.net/assets/public/1b31/3bfe/7df24affa3e4/b3c8de608338/09793632802-p/09793632802-p.jpg?ts=1762523254747&w=293,"₹ 3,550.00",https://www.zara.com/in/en/velvet-bubble-hem-mini-dress-p09793632.html,dresses
"Short red dress set with halter neck and V-neck, sleeveless, with concealed side zip fastening.",https://static.zara.net/assets/public/f81b/81dd/a0b04c168062/c0344bdc480c/03152249600-a2/03152249600-a2.jpg?ts=1755774302645&w=293,"₹ 4,350.00",https://www.zara.com/in/en/halter-two-layer-dress-p03152249.html,dresses
"Blue midi dress set with a round neck, short sleeves and a fitted bustier-style waist. Flared hem.",https://static.zara.net/assets/public/c3e0/88c2/a13a4668a8b2/de5b99d63ad8/04437257407-p/04437257407-p.jpg?ts=1758715183691&w=293,"₹ 7,550.00",https://www.zara.com/in/en/zw-collection-denim-midi-dress-p04437257.html,dresses
"Navy asymmetrical short dress set with stud details at the waist, round neck, sleeveless, and a side ruffle.",https://static.zara.net/assets/public/b067/957b/a27b4ce59220/47e6de84a6cf/04661248401-a1/04661248401-a1.jpg?ts=1759332335175&w=293,"₹ 4,350.00",https://www.zara.com/in/en/asymmetric-short-dress-with-studs-p04661248.html,dresses
Medium shot of a purple dress with a bow at the neck and long sleeves with gold buttons.,https://static.zara.net/assets/public/54fa/1a6d/d9334c308184/e63f41546098/05029197610-a3/05029197610-a3.jpg?ts=1759743699739&w=293,"₹ 4,950.00",https://www.zara.com/in/en/mini-dress-with-scarf-p05029197.html,dresses
"Black midi dress set with sweetheart neckline, wide straps, and floral glitter details.",https://static.zara.net/assets/public/3f22/19f9/a7f446f99ec3/c712b02753d0/05584243800-a1/05584243800-a1.jpg?ts=1763118781409&w=293,"₹ 3,550.00",https://www.zara.com/in/en/shiny-stretch-midi-dress-p05584243.html,dresses
Short black strapless dress set with jewel embellishments on the front.,https://static.zara.net/assets/public/eee8/e827/92b64ee091e5/d71a694d8f7a/05584242800-p/05584242800-p.jpg?ts=1763118781114&w=293,"₹ 3,550.00",https://www.zara.com/in/en/stretch-jewel-dress-p05584242.html,dresses
"Sweatshirt dress set with a round neck and long sleeves, one grey and one tan, with gathers at the waist.",https://static.zara.net/assets/public/c025/b0e0/2d0b49abbc36/25b09144133a/05584806803-a2/05584806803-a2.jpg?ts=1758722241156&w=293,"₹ 2,950.00",https://www.zara.com/in/en/soft-dress-with-fajin-effect-p05584806.html,dresses
"Black halterneck jumpsuit with studded belt and high boots, accompanied by a jacket with faux fur details.",https://static.zara.net/assets/public/5728/bce4/b87b453a939e/84f35a58f7b3/06929481800-p/06929481800-p.jpg?ts=1761899551289&w=293,"₹ 4,950.00",https://www.zara.com/in/en/halter-jumpsuit-with-puffed-hem-p06929481.html,dresses
METALLIC THREAD PRINTED MINI DRESS - Multicoloured by Zara,https://static.zara.net/assets/public/9c55/f5ab/70924276aa3a/da94c98d1828/05770242330-a5/05770242330-a5.jpg?ts=1758202880305&w=293,"₹ 4,950.00",https://www.zara.com/in/en/metallic-thread-printed-mini-dress-p05770242.html,dresses
"Blue denim dress ensemble with buttons and front pockets, gold belt, brown boots and brown jacket in hand.",https://static.zara.net/assets/public/9ba5/2b1f/b95b42939a6b/9603a26ad368/07484070407-p/07484070407-p.jpg?ts=1754499056519&w=293,"₹ 5,550.00",https://www.zara.com/in/en/z1975-denim-dress-with-belt-p07484070.html,dresses
"Mid-shot of a short, sleeveless, multicoloured dress with a round neck and a checked design.",https://static.zara.net/assets/public/a3ab/8bd9/3bc547b48ecb/896056f9ac6d/04192162330-a1/04192162330-a1.jpg?ts=1759227119269&w=293,"₹ 4,350.00",https://www.zara.com/in/en/textured-mini-knit-dress-p04192162.html,dresses
"Long black sequin dress set with a V-neckline, long sleeves with slits, side draping, and an asymmetrical hem.",https://static.zara.net/assets/public/20bd/7bc2/12244d919abb/1613430b7fed/09717976800-p/09717976800-p.jpg?ts=1763397373826&w=293,"₹ 7,550.00",https://www.zara.com/in/en/zw-collection-sequin-shoulder-pad-dress-p09717976.html,dresses
Duck egg blue midi dress set with a funnel neck and long sleeves. Tie waist and button fastening at the back.,https://static.zara.net/assets/public/f5ab/0d24/6c834f95a677/8ac13ed836a5/01165231442-a1/01165231442-a1.jpg?ts=1761221594656&w=293,"₹ 5,550.00",https://www.zara.com/in/en/satin-midi-dress-with-bows-p01165231.html,dresses
"Set of a short beige dress with a cowl neck and sleeveless, along with wide-leg beige trousers and a knitted sleeveless top.",https://static.zara.net/assets/public/91d4/267d/c80544c29630/641b1621b0b4/06771118505-000-p/06771118505-000-p.jpg?ts=1756196541513&w=293,"₹ 3,550.00",https://www.zara.com/in/en/draped-neck-short-dress-p04661262.html,dresses
"Black short dress set with white floral print, V-neck, long sleeves and frills on the hem.",https://static.zara.net/assets/public/e2ba/cd95/d7564ecea3fe/3f7424df541d/02180239084-a2/02180239084-a2.jpg?ts=1761229659562&w=293,"₹ 4,950.00",https://www.zara.com/in/en/ruffled-floral-print-dress-p02180239.html,dresses
"Black strapless mini dress set with ruching and overlay, sleeveless, concealed back zip fastening.",https://static.zara.net/assets/public/bcda/d947/057742b9b32f/b2924ad05026/08698230800-a2/08698230800-a2.jpg?ts=1758275866326&w=293,"₹ 4,350.00",https://www.zara.com/in/en/strapless-short-dress-p08698230.html,dresses
GINGHAM CHECK BANDEAU SHORT DRESS - Pale pink by Zara,https://static.zara.net/assets/public/816b/b419/717b4a36bf42/02119461511b/03152233687-p/03152233687-p.jpg?ts=1757069364821&w=293,"₹ 3,550.00",https://www.zara.com/in/en/gingham-check-bandeau-short-dress-p03152233.html,dresses
"Steel blue mini draped dress set, boat neck, long sleeves, side ruching, with brown boots.",https://static.zara.net/assets/public/e070/8269/3d84411fa593/116d40de93fd/07484175431-a4/07484175431-a4.jpg?ts=1758891435565&w=293,"₹ 3,350.00",https://www.zara.com/in/en/structured-draped-mini-dress-p07484175.html,dresses
"Sleeveless midi black dress set, sweetheart neckline, off-the-shoulder detail and concealed side zip fastening.",https://static.zara.net/assets/public/7310/c48b/3ac94e4fa533/48befc4187f5/04770805800-p/04770805800-p.jpg?ts=1755599046492&w=293,"₹ 3,550.00",https://www.zara.com/in/en/sweetheart-neckline-midi-dress-p04770805.html,dresses
"Short, dress set with thin straps and a round neckline. Concealed zip fastening at the back.",https://static.zara.net/assets/public/763d/525c/39224709be48/136e136aac22/08185111251-a1/08185111251-a1.jpg?ts=1752593521046&w=293,"₹ 3,550.00",https://www.zara.com/in/en/short-stretch-dress-p08185111.html,dresses
FLOWING HALTER DRESS - Chocolate by Zara,https://static.zara.net/assets/public/4bac/7255/aef8488c9032/a23d20920e24/06929388717-p/06929388717-p.jpg?ts=1756119002681&w=293,"₹ 3,550.00",https://www.zara.com/in/en/flowing-halter-dress-p06929388.html,dresses
"Co-ord set consisting of a short, ecru dress with embroidery, round neck, short puff sleeves and a straight hem with openwork details.",https://static.zara.net/assets/public/24eb/faed/dda543e999d1/b1af9ab07e17/02903243712-p/02903243712-p.jpg?ts=1751624388036&w=293,"₹ 7,550.00",https://www.zara.com/in/en/zw-collection-embroidered-short-dress-p02903243.html,dresses
"Medium shot of a dark brown jumpsuit with a shirt collar, sleeveless design, elasticated belt, concealed pockets, and button-front fastening.",https://static.zara.net/assets/public/5293/e20d/22864252b45b/c96cdac48f41/07969233716-a3/07969233716-a3.jpg?ts=1752664388080&w=293,"₹ 4,950.00",https://www.zara.com/in/en/poplin-jumpsuit-p07969233.html,dresses
"Black and silver sleeveless dress set, roll neck, midi length, with abstract print.",https://static.zara.net/assets/public/461e/f7a6/0cf24df4af6d/2a67f427e888/04770400033-a2/04770400033-a2.jpg?ts=1761143306018&w=293,"₹ 3,350.00",https://www.zara.com/in/en/metallic-thread-jacquard-dress-p04770400.html,dresses
"Brown polka dot dress set with a round neck, long sleeves, adjustable belt, and side pockets.",https://static.zara.net/assets/public/a1df/4635/34a342d59d64/f0068740cbc9/09149089700-p/09149089700-p.jpg?ts=1760008200608&w=293,"₹ 4,950.00",https://www.zara.com/in/en/polka-dot-dress-with-belt-zw-collection-p09149089.html,dresses
"Dark rope-coloured flowing short dress set with a high neck, long sleeves, and a frilled hem. Visible black boots.",https://static.zara.net/assets/public/b632/25a4/81794350b5c4/d6305c3e48e0/04772249748-p/04772249748-p.jpg?ts=1760527332112&w=293,"₹ 5,950.00",https://www.zara.com/in/en/short-flowing-dress-with-tie-detail-p04772249.html,dresses
"Co-ord set featuring a short, dress with an asymmetric neckline, sleeveless design, ruching, and concealed side zip fastening.",https://static.zara.net/assets/public/3381/60e3/25ee4c6097d6/a7c8bcf1050f/04772235251-a1/04772235251-a1.jpg?ts=1757580134142&w=293,"₹ 4,350.00",https://www.zara.com/in/en/contrast-short-dress-p04772235.html,dresses
"Brown shirt dress set with a lapel collar, long sleeves, patch pockets, and an adjustable belt.",https://static.zara.net/assets/public/a116/7776/dfb24dea84d9/d3184f151dd7/09558041700-a1/09558041700-a1.jpg?ts=1760975575785&w=293,"₹ 8,550.00",https://www.zara.com/in/en/zw-collection-belted-shirt-dress-p09558041.html,dresses
LONG DRAPED DRESS - Black by Zara,https://static.zara.net/assets/public/cbeb/18db/dc6b430f82d0/9013e7e4c1a7/05644728800-p/05644728800-p.jpg?ts=1756292044910&w=293,"₹ 3,550.00",https://www.zara.com/in/en/long-draped-dress-p05644728.html,dresses
"Front view of a black dress with a V-neck, long sleeves and ruching at the waist. Short, layered skirt with a concealed zip fastening at the back.",https://static.zara.net/assets/public/a954/a941/cfc340f7bf14/5f5a142532c7/09166262800-e1/09166262800-e1.jpg?ts=1757600179504&w=293,"₹ 3,550.00",https://www.zara.com/in/en/gathered-playsuit-dress-p09166262.html,dresses
"Front view of a yellow dress with a floral print, classic collar, and matching belt.",https://static.zara.net/assets/public/00b0/9354/9edc4d55a53b/eba808af04f7/02183013300-e1/02183013300-e1.jpg?ts=1746715913760&w=293,"₹ 5,550.00",https://www.zara.com/in/en/zw-collection-printed-shirt-dress-p02183013.html,dresses
"Short blue dress set with a shirt collar, short sleeves, and concealed front pockets. Flared hemline.",https://static.zara.net/assets/public/2844/3d7c/ca4f4c30ac59/c4ed45565984/05216258407-p/05216258407-p.jpg?ts=1754922079579&w=293,"₹ 4,950.00",https://www.zara.com/in/en/zw-collection-denim-mini-dress-p05216258.html,dresses
"Dark indigo midi dress set, sleeveless with round neck and A-line cut.",https://static.zara.net/assets/public/368a/64f7/cad8426bbc4d/7faec517bf4a/07563243443-p/07563243443-p.jpg?ts=1753184949774&w=293,"₹ 7,550.00",https://www.zara.com/in/en/zw-collection-denim-midi-dress-p07563243.html,dresses
Short black dress set with silver sequins and turquoise tights.,https://static.zara.net/assets/public/2348/14ab/63e240e29608/eee16bce1758/04772287800-p/04772287800-p.jpg?ts=1764255757418&w=293,"₹ 5,950.00",https://www.zara.com/in/en/short-dress-with-contrast-sequins-p04772287.html,dresses
